lsoa_code,image_id,gvi,method,model,vegetation_pixels,total_pixels,timestamp
E01001701,282164243688530,4.940223693847656,deeplearning,segformer,103604,2097152,2025-08-02T00:45:36.211670
E01001701,332679311533761,33.91844431559245,deeplearning,segformer,1066982,3145728,2025-08-02T00:45:37.736551
E01001701,1477455742601460,8.518457412719727,deeplearning,segformer,178645,2097152,2025-08-02T00:45:38.941547
E01001701,523731662277345,8.56924057006836,deeplearning,segformer,179710,2097152,2025-08-02T00:45:40.140075
E01001701,327383042208823,7.715415954589844,deeplearning,segformer,161804,2097152,2025-08-02T00:45:41.348481
E01001701,224120389474840,17.092196146647133,deeplearning,segformer,537674,3145728,2025-08-02T00:45:42.966665
E01001701,1180234519104635,9.811162948608398,deeplearning,segformer,205755,2097152,2025-08-02T00:45:44.181448
E01001701,756361891741118,22.284952799479164,deeplearning,segformer,701024,3145728,2025-08-02T00:45:45.694662
E01001701,930221957541934,12.299633026123047,deeplearning,segformer,386913,3145728,2025-08-02T00:45:47.223115
E01001701,1240926986347340,20.505380630493164,deeplearning,segformer,430029,2097152,2025-08-02T00:45:48.439453
E01001701,140294684871284,15.40536880493164,deeplearning,segformer,323074,2097152,2025-08-02T00:45:49.654094
E01001701,2663562400603137,16.597700119018555,deeplearning,segformer,348079,2097152,2025-08-02T00:45:50.867238
E01001701,3893015824081617,26.81128184000651,deeplearning,segformer,843410,3145728,2025-08-02T00:45:52.435481
E01001701,4202941249790534,15.320587158203125,deeplearning,segformer,321296,2097152,2025-08-02T00:45:53.647397
E01001701,528244398327348,17.094993591308594,deeplearning,segformer,358508,2097152,2025-08-02T00:45:54.860210
E01001701,204616728227113,11.690425872802734,deeplearning,segformer,245166,2097152,2025-08-02T00:45:56.141300
E01001701,320380692935895,12.450790405273438,deeplearning,segformer,391668,3145728,2025-08-02T00:45:57.688876
E01001701,254616123108149,20.520718892415367,deeplearning,segformer,645526,3145728,2025-08-02T00:45:59.220164
E01001701,400573124684544,24.64289665222168,deeplearning,segformer,516799,2097152,2025-08-02T00:46:00.417249
E01001701,314336293569755,30.191485087076824,deeplearning,segformer,949742,3145728,2025-08-02T00:46:01.929407
E01001701,962222767964435,4.795503616333008,deeplearning,segformer,100569,2097152,2025-08-02T00:46:03.138592
E01001701,587062182184650,24.750677744547524,deeplearning,segformer,778589,3145728,2025-08-02T00:46:04.669474
E01002729,1452058189302303,2.212858200073242,deeplearning,segformer,46407,2097152,2025-08-02T00:46:06.542283
E01002729,1765084767425919,29.404586226851855,deeplearning,segformer,812978,2764800,2025-08-02T00:46:07.992676
E01002729,1686418742264934,2.3642539978027344,deeplearning,segformer,49582,2097152,2025-08-02T00:46:09.352609
E01002729,1401181284257601,4.583168029785156,deeplearning,segformer,96116,2097152,2025-08-02T00:46:10.710184
E01002729,991772852863684,1.0125506365740742,deeplearning,segformer,27995,2764800,2025-08-02T00:46:12.314924
E01002729,1046052030329495,25.15730857849121,deeplearning,segformer,527587,2097152,2025-08-02T00:46:13.746604
E01002729,910566251230646,0.18077256944444445,color_threshold,hsv_rgb,4998,2764800,2025-08-02T00:46:15.167014
E01002729,1189308082948626,3.9311885833740234,deeplearning,segformer,82443,2097152,2025-08-02T00:46:16.367632
E01002729,729423812755814,1.768350601196289,deeplearning,segformer,37085,2097152,2025-08-02T00:46:17.555381
E01002729,1013962330947544,2.186441421508789,deeplearning,segformer,45853,2097152,2025-08-02T00:46:18.749996
E01002729,1109539654331603,4.8553466796875,deeplearning,segformer,101824,2097152,2025-08-02T00:46:19.951975
E01002729,2235935720180776,4.414224624633789,deeplearning,segformer,92573,2097152,2025-08-02T00:46:21.158502
E01002729,1849103149215496,2.9716014862060547,deeplearning,segformer,62319,2097152,2025-08-02T00:46:22.377574
E01002729,4079867355665669,0.11620521545410156,deeplearning,segformer,2437,2097152,2025-08-02T00:46:23.575445
E01002729,1656514238271128,9.777488425925926,deeplearning,segformer,270328,2764800,2025-08-02T00:46:24.957636
E01002729,747566231006952,5.254123263888888,deeplearning,segformer,145266,2764800,2025-08-02T00:46:26.337399
E01002729,1419895382545137,6.1981201171875,deeplearning,segformer,129984,2097152,2025-08-02T00:46:27.538735
E01002729,982357090472852,39.05053689726325,deeplearning,segformer,920518,2357248,2025-08-02T00:46:28.805081
E01002729,1713496323376944,20.18872974537037,deeplearning,segformer,558178,2764800,2025-08-02T00:46:30.198722
E01002729,1759624871576608,0.9198188781738281,deeplearning,segformer,19290,2097152,2025-08-02T00:46:31.395829
E01002729,1389487448998566,22.004304108796298,deeplearning,segformer,608375,2764800,2025-08-02T00:46:32.774163
E01002729,1751156752163168,4.736455281575521,deeplearning,segformer,148996,3145728,2025-08-02T00:46:34.296815
E01002729,710391361592967,0.35648345947265625,deeplearning,segformer,7476,2097152,2025-08-02T00:46:35.491785
E01002729,695524603285909,10.940217971801758,deeplearning,segformer,229433,2097152,2025-08-02T00:46:36.691405
E01002729,1677560552925525,38.407244379887054,deeplearning,segformer,905354,2357248,2025-08-02T00:46:37.951312
E01002729,1670651440989365,0.008499710648148149,color_threshold,hsv_rgb,235,2764800,2025-08-02T00:46:39.358508
E01002729,737849018781467,2.4343171296296298,deeplearning,segformer,67304,2764800,2025-08-02T00:46:40.729793
E01002729,2204190470021327,27.92857487996419,deeplearning,segformer,878557,3145728,2025-08-02T00:46:42.249520
E01002729,1256373579334423,8.967161178588867,deeplearning,segformer,188055,2097152,2025-08-02T00:46:43.442137
E01002729,1044919887749372,2.776956558227539,deeplearning,segformer,58237,2097152,2025-08-02T00:46:44.638822
E01002729,571612269158005,6.374855324074074,deeplearning,segformer,176252,2764800,2025-08-02T00:46:46.021343
E01002729,739432811867463,9.578609466552734,deeplearning,segformer,200878,2097152,2025-08-02T00:46:47.213724
E01002729,1284065256721205,10.009193420410156,deeplearning,segformer,209908,2097152,2025-08-02T00:46:48.411037
E01002729,1266716391727467,0.10986328125,deeplearning,segformer,2304,2097152,2025-08-02T00:46:49.595561
E01002729,1439990320531093,11.029911747685185,deeplearning,segformer,304955,2764800,2025-08-02T00:46:50.992819
E01002729,761351379907845,15.784978866577148,deeplearning,segformer,331035,2097152,2025-08-02T00:46:52.210930
E01002729,2985072025007176,14.372444152832031,deeplearning,segformer,301412,2097152,2025-08-02T00:46:53.408749
E01002729,1087408213263311,6.142393747965494,deeplearning,segformer,193223,3145728,2025-08-02T00:46:54.937186
E01002729,1399567084656004,2.041149139404297,deeplearning,segformer,42806,2097152,2025-08-02T00:46:56.132675
E01002729,1853422098549109,2.9771804809570312,deeplearning,segformer,62436,2097152,2025-08-02T00:46:57.321314
E01002729,704052089180147,0.23068576388888887,color_threshold,hsv_rgb,6378,2764800,2025-08-02T00:46:58.735991
E01002729,1233421961754724,16.068601608276367,deeplearning,segformer,336983,2097152,2025-08-02T00:46:59.918449
E01002729,1768185890717663,4.349613189697266,deeplearning,segformer,91218,2097152,2025-08-02T00:47:01.123037
E01002729,1241637270916969,9.893560409545898,deeplearning,segformer,207483,2097152,2025-08-02T00:47:02.321699
E01002729,725617733235866,2.8202056884765625,deeplearning,segformer,59144,2097152,2025-08-02T00:47:03.518096
E01002729,10082287378545461,7.159071180555555,deeplearning,segformer,197934,2764800,2025-08-02T00:47:04.887015
E01002729,1057744642920926,1.149892807006836,deeplearning,segformer,24115,2097152,2025-08-02T00:47:06.070726
E01002729,1052405523153875,7.396221160888672,deeplearning,segformer,155110,2097152,2025-08-02T00:47:07.257171
E01002729,1259280229155393,6.191205978393555,deeplearning,segformer,129839,2097152,2025-08-02T00:47:08.447111
E01002729,1514188072899438,11.722326278686523,deeplearning,segformer,245835,2097152,2025-08-02T00:47:09.634939
E01002729,1428722331818808,7.936573028564453,deeplearning,segformer,166442,2097152,2025-08-02T00:47:10.830415
E01002729,2136833350125819,4.843950271606445,deeplearning,segformer,101585,2097152,2025-08-02T00:47:12.022063
E01002729,705915812058178,7.290840148925781,deeplearning,segformer,152900,2097152,2025-08-02T00:47:13.214134
E01002729,729325470047488,4.18694814046224,deeplearning,segformer,131710,3145728,2025-08-02T00:47:14.723304
E01002729,1424849838558151,1.6184806823730469,deeplearning,segformer,33942,2097152,2025-08-02T00:47:15.912303
E01002729,731645466029126,40.39027713672893,deeplearning,segformer,952099,2357248,2025-08-02T00:47:17.165148
E01002729,988986106639484,2.9306411743164062,deeplearning,segformer,61460,2097152,2025-08-02T00:47:18.359410
E01002729,684122897955456,0.0986328125,color_threshold,hsv_rgb,2727,2764800,2025-08-02T00:47:19.771370
E01002729,686050714034735,0.2274036407470703,deeplearning,segformer,4769,2097152,2025-08-02T00:47:20.942177
E01002729,696410606424960,14.136648178100586,deeplearning,segformer,296467,2097152,2025-08-02T00:47:22.154693
E01002729,689353037218493,13.528823852539062,deeplearning,segformer,283720,2097152,2025-08-02T00:47:23.333410
E01002729,607061931727521,0.09737014770507812,deeplearning,segformer,2042,2097152,2025-08-02T00:47:24.524492
E01002729,551442534508822,7.088422775268555,deeplearning,segformer,148655,2097152,2025-08-02T00:47:25.710916
E01002729,1821484511916281,6.695842742919922,deeplearning,segformer,140422,2097152,2025-08-02T00:47:26.894260
E01002729,1602013177142064,38.40304456722416,deeplearning,segformer,905255,2357248,2025-08-02T00:47:28.151077
E01002729,1411668823477305,2.024698257446289,deeplearning,segformer,42461,2097152,2025-08-02T00:47:29.329742
E01002729,692298390338697,37.22262008101852,deeplearning,segformer,1029131,2764800,2025-08-02T00:47:30.700531
E01002729,670162725894659,3.570985794067383,deeplearning,segformer,74889,2097152,2025-08-02T00:47:31.882671
E01002729,650792107988801,15.973234176635742,deeplearning,segformer,334983,2097152,2025-08-02T00:47:33.068418
E01002729,584226931035055,19.304926762054738,deeplearning,segformer,455065,2357248,2025-08-02T00:47:34.328669
E01002729,1415371206412667,5.548334121704102,deeplearning,segformer,116357,2097152,2025-08-02T00:47:35.517934
E01002729,779815481285428,27.41994857788086,deeplearning,segformer,575038,2097152,2025-08-02T00:47:36.705229
E01002729,1025038609831032,31.137114126303217,deeplearning,segformer,733979,2357248,2025-08-02T00:47:37.955287
E01002729,1757406061539574,16.228485107421875,deeplearning,segformer,340336,2097152,2025-08-02T00:47:39.137497
E01002729,738394575213723,1.495981216430664,deeplearning,segformer,31373,2097152,2025-08-02T00:47:40.329955
E01002729,1114265060557830,2.096700668334961,deeplearning,segformer,43971,2097152,2025-08-02T00:47:41.507748
E01002729,24194423590183184,0.44838686342592593,color_threshold,hsv_rgb,12397,2764800,2025-08-02T00:47:43.003210
E01002729,1837737267144834,2.919994212962963,deeplearning,segformer,80732,2764800,2025-08-02T00:47:44.369058
E01002729,1444095673694229,6.935977935791016,deeplearning,segformer,145458,2097152,2025-08-02T00:47:45.549750
E01002729,1065814361630299,7.626247406005859,deeplearning,segformer,159934,2097152,2025-08-02T00:47:46.731863
E01002729,1685084108798522,5.3371429443359375,deeplearning,segformer,111928,2097152,2025-08-02T00:47:47.922300
E01002729,9827178637380763,1.4467716217041016,deeplearning,segformer,30341,2097152,2025-08-02T00:47:49.119403
E01002729,1405344373834036,0.7943153381347656,deeplearning,segformer,16658,2097152,2025-08-02T00:47:50.330275
E01002729,1068284958557110,28.618032553214594,deeplearning,segformer,674598,2357248,2025-08-02T00:47:51.589931
E01002729,1001344792078824,2.4231910705566406,deeplearning,segformer,50818,2097152,2025-08-02T00:47:52.805206
E01002729,1014624890877609,0.2479076385498047,deeplearning,segformer,5199,2097152,2025-08-02T00:47:53.995014
E01002729,23982576361400726,5.851453993055555,deeplearning,segformer,161781,2764800,2025-08-02T00:47:55.373520
E01002729,745334771207655,0.9962022569444444,deeplearning,segformer,27543,2764800,2025-08-02T00:47:56.764280
E01002729,1086471913418794,0.12431144714355469,deeplearning,segformer,2607,2097152,2025-08-02T00:47:57.956458
E01002729,1791954984724693,1.0056785300925926,deeplearning,segformer,27805,2764800,2025-08-02T00:47:59.331961
E01002729,710145604950139,1.1510372161865234,deeplearning,segformer,24139,2097152,2025-08-02T00:48:00.665626
E01002729,2555626421457780,8.512306213378906,deeplearning,segformer,178516,2097152,2025-08-02T00:48:01.901977
E01002729,734735425592375,22.576189041137695,deeplearning,segformer,473457,2097152,2025-08-02T00:48:03.109216
E01002729,1406546967297202,12.539052963256836,deeplearning,segformer,262963,2097152,2025-08-02T00:48:04.297559
E01002729,3138749049617187,1.9960880279541016,deeplearning,segformer,41861,2097152,2025-08-02T00:48:05.491932
E01002729,714844747600006,1.8733501434326172,deeplearning,segformer,39287,2097152,2025-08-02T00:48:06.677450
E01002729,1617035332317271,0.5033016204833984,deeplearning,segformer,10555,2097152,2025-08-02T00:48:07.879406
E01002729,719675187206494,28.954315185546875,deeplearning,segformer,607216,2097152,2025-08-02T00:48:09.077536
E01002729,588006071049143,0.02687355324074074,deeplearning,segformer,743,2764800,2025-08-02T00:48:10.490358
E01002729,671502622310674,3.1574249267578125,deeplearning,segformer,66216,2097152,2025-08-02T00:48:11.668763
E01002906,1865682694239479,50.08751551310221,deeplearning,segformer,1575617,3145728,2025-08-02T00:48:13.792964
E01002906,299350201710405,20.250765482584633,deeplearning,segformer,637034,3145728,2025-08-02T00:48:15.450600
E01002906,463323271417261,17.942682902018227,deeplearning,segformer,564428,3145728,2025-08-02T00:48:17.208831
E01002906,1735780146625005,37.87034352620442,deeplearning,segformer,1191298,3145728,2025-08-02T00:48:19.082985
E01002906,158364899535011,30.14790217081706,deeplearning,segformer,948371,3145728,2025-08-02T00:48:20.872587
E01002906,749949472380480,24.851226806640625,deeplearning,segformer,781752,3145728,2025-08-02T00:48:22.661615
E01002906,511581526873542,39.169057210286454,deeplearning,segformer,1232152,3145728,2025-08-02T00:48:24.222528
E01002906,491139190440899,47.09049860636394,deeplearning,segformer,1481339,3145728,2025-08-02T00:48:25.771132
E01002906,467056861244912,9.228992462158203,deeplearning,segformer,290319,3145728,2025-08-02T00:48:27.302278
E01002906,786025295425582,3.8221041361490884,deeplearning,segformer,120233,3145728,2025-08-02T00:48:28.848162
E01002906,285560559890991,25.65571467081706,deeplearning,segformer,807059,3145728,2025-08-02T00:48:30.368012
E01002906,2913344215610662,13.349405924479166,deeplearning,segformer,419936,3145728,2025-08-02T00:48:31.909932
E01002906,483368746049578,22.237110137939453,deeplearning,segformer,699519,3145728,2025-08-02T00:48:33.449466
E01002906,301156568228053,6.334590911865234,deeplearning,segformer,199269,3145728,2025-08-02T00:48:34.990298
E01002906,4357533537612944,5.735047658284506,deeplearning,segformer,180409,3145728,2025-08-02T00:48:36.527172
E01002906,312463706939050,26.37173334757487,deeplearning,segformer,829583,3145728,2025-08-02T00:48:38.058820
E01002906,939754320182520,5.288950602213541,deeplearning,segformer,166376,3145728,2025-08-02T00:48:39.605278
E01002906,776977016518005,30.75723648071289,deeplearning,segformer,967539,3145728,2025-08-02T00:48:41.145867
E01002906,2436741269804540,23.671785990397133,deeplearning,segformer,744650,3145728,2025-08-02T00:48:42.688143
E01002906,488897025633516,27.393309275309246,deeplearning,segformer,861719,3145728,2025-08-02T00:48:44.244155
E01002906,1241848009563154,38.94313176472981,deeplearning,segformer,1225045,3145728,2025-08-02T00:48:45.789034
E01002906,813168536245542,68.3603286743164,deeplearning,segformer,2150430,3145728,2025-08-02T00:48:47.347366
E01002906,366357021429496,8.758004506429035,deeplearning,segformer,275503,3145728,2025-08-02T00:48:48.900022
E01002906,735411537135993,35.730044047037765,deeplearning,segformer,1123970,3145728,2025-08-02T00:48:50.467236
